Destination Airport State,ID,Origin Airport,Origin Airport State,Route Cost,Destination Airport,Main Cabin Price,Departing Date,Departing Time,Duration,Distance,Destination Code,Arrival Date,Origin Code,Arrival Time,Total Seats,Origin Airport City,Origin Airport Country,Origin Airport Fee,Origin Airport Lounge,Destination Airport City,Destination Airport Country,Destination Airport Fee,Destination Airport Lounge,Type,Surcharge,Food Served,Main Cabin Seats,Business Class Price,Miner Points,First Class Seats,Time Zone Difference,Business Class Seats,Flight Number,First Class Price
California,132,El Paso International Airport,Texas,14000,Los Angeles International Airport,547,4/7/2023,3:00 PM,113,714,LAX,4/7/2023,ELP,3:53 PM,155,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,104,818,1428,10,-1,41,236132,2296
California,252,El Paso International Airport,Texas,14000,Los Angeles International Airport,396,4/8/2023,3:00 PM,113,714,LAX,4/8/2023,ELP,3:53 PM,140,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,86,900,1428,8,-1,46,230252,2777
California,372,El Paso International Airport,Texas,14000,Los Angeles International Airport,303,4/9/2023,3:00 PM,113,714,LAX,4/9/2023,ELP,3:53 PM,158,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,92,567,1428,10,-1,56,233372,2278
California,492,El Paso International Airport,Texas,14000,Los Angeles International Airport,350,4/10/2023,3:00 PM,113,714,LAX,4/10/2023,ELP,3:53 PM,170,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,104,612,1428,9,-1,57,236492,2000
California,612,El Paso International Airport,Texas,14000,Los Angeles International Airport,180,4/11/2023,3:00 PM,113,714,LAX,4/11/2023,ELP,3:53 PM,142,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,85,550,1428,10,-1,47,230612,1717
California,732,El Paso International Airport,Texas,14000,Los Angeles International Airport,210,4/12/2023,3:00 PM,113,714,LAX,4/12/2023,ELP,3:53 PM,162,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,97,877,1428,8,-1,57,233732,1598
California,852,El Paso International Airport,Texas,14000,Los Angeles International Airport,315,4/13/2023,3:00 PM,113,714,LAX,4/13/2023,ELP,3:53 PM,148,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,90,556,1428,14,-1,44,236852,3436
California,972,El Paso International Airport,Texas,14000,Los Angeles International Airport,532,4/14/2023,3:00 PM,113,714,LAX,4/14/2023,ELP,3:53 PM,158,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,104,1115,1428,13,-1,41,230972,2829
California,1092,El Paso International Airport,Texas,14000,Los Angeles International Airport,497,4/15/2023,3:00 PM,113,714,LAX,4/15/2023,ELP,3:53 PM,145,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,91,1032,1428,9,-1,45,2331092,3414
California,1212,El Paso International Airport,Texas,14000,Los Angeles International Airport,129,4/16/2023,3:00 PM,113,714,LAX,4/16/2023,ELP,3:53 PM,167,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,94,1159,1428,11,-1,62,2361212,3141
California,1332,El Paso International Airport,Texas,14000,Los Angeles International Airport,527,4/17/2023,3:00 PM,113,714,LAX,4/17/2023,ELP,3:53 PM,146,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,94,623,1428,9,-1,43,2301332,1367
California,1452,El Paso International Airport,Texas,14000,Los Angeles International Airport,533,4/18/2023,3:00 PM,113,714,LAX,4/18/2023,ELP,3:53 PM,146,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,89,676,1428,10,-1,47,2331452,1256
California,1572,El Paso International Airport,Texas,14000,Los Angeles International Airport,143,4/19/2023,3:00 PM,113,714,LAX,4/19/2023,ELP,3:53 PM,151,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,87,1170,1428,14,-1,50,2361572,3450
California,1692,El Paso International Airport,Texas,14000,Los Angeles International Airport,203,4/20/2023,3:00 PM,113,714,LAX,4/20/2023,ELP,3:53 PM,165,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,99,846,1428,8,-1,58,2301692,3016
California,1812,El Paso International Airport,Texas,14000,Los Angeles International Airport,295,4/21/2023,3:00 PM,113,714,LAX,4/21/2023,ELP,3:53 PM,168,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,99,721,1428,10,-1,59,2331812,2696
California,1932,El Paso International Airport,Texas,14000,Los Angeles International Airport,540,4/22/2023,3:00 PM,113,714,LAX,4/22/2023,ELP,3:53 PM,173,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,984,1428,14,-1,61,2361932,2555
California,2052,El Paso International Airport,Texas,14000,Los Angeles International Airport,137,4/23/2023,3:00 PM,113,714,LAX,4/23/2023,ELP,3:53 PM,167,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,668,1428,15,-1,54,2302052,1386
California,2172,El Paso International Airport,Texas,14000,Los Angeles International Airport,366,4/24/2023,3:00 PM,113,714,LAX,4/24/2023,ELP,3:53 PM,155,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,90,761,1428,9,-1,56,2332172,3473
California,2292,El Paso International Airport,Texas,14000,Los Angeles International Airport,282,4/25/2023,3:00 PM,113,714,LAX,4/25/2023,ELP,3:53 PM,166,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,104,744,1428,14,-1,48,2362292,2782
California,2412,El Paso International Airport,Texas,14000,Los Angeles International Airport,313,4/26/2023,3:00 PM,113,714,LAX,4/26/2023,ELP,3:53 PM,157,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,817,1428,12,-1,47,2302412,3139
California,2532,El Paso International Airport,Texas,14000,Los Angeles International Airport,267,4/27/2023,3:00 PM,113,714,LAX,4/27/2023,ELP,3:53 PM,148,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,87,835,1428,14,-1,47,2332532,2583
California,2652,El Paso International Airport,Texas,14000,Los Angeles International Airport,355,4/28/2023,3:00 PM,113,714,LAX,4/28/2023,ELP,3:53 PM,162,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,842,1428,15,-1,49,2362652,2729
California,2772,El Paso International Airport,Texas,14000,Los Angeles International Airport,508,4/29/2023,3:00 PM,113,714,LAX,4/29/2023,ELP,3:53 PM,161,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,93,783,1428,13,-1,55,2302772,3259
California,2892,El Paso International Airport,Texas,14000,Los Angeles International Airport,337,4/30/2023,3:00 PM,113,714,LAX,4/30/2023,ELP,3:53 PM,153,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,91,765,1428,9,-1,53,2332892,1502
California,3012,El Paso International Airport,Texas,14000,Los Angeles International Airport,253,5/1/2023,3:00 PM,113,714,LAX,5/1/2023,ELP,3:53 PM,155,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,88,1087,1428,12,-1,55,2363012,1798
California,3132,El Paso International Airport,Texas,14000,Los Angeles International Airport,244,5/2/2023,3:00 PM,113,714,LAX,5/2/2023,ELP,3:53 PM,172,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,98,769,1428,14,-1,60,2303132,2667
California,3252,El Paso International Airport,Texas,14000,Los Angeles International Airport,362,5/3/2023,3:00 PM,113,714,LAX,5/3/2023,ELP,3:53 PM,168,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,94,1048,1428,13,-1,61,2333252,2414
California,3372,El Paso International Airport,Texas,14000,Los Angeles International Airport,240,5/4/2023,3:00 PM,113,714,LAX,5/4/2023,ELP,3:53 PM,169,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,102,941,1428,8,-1,59,2363372,1683
California,3492,El Paso International Airport,Texas,14000,Los Angeles International Airport,497,5/5/2023,3:00 PM,113,714,LAX,5/5/2023,ELP,3:53 PM,167,El Paso,United States,3.5,FALSE,Los Angeles,United States,4,TRUE,Domestic,0,FALSE,102,873,1428,10,-1,55,2303492,3391
Texas,63,Heathrow Airport,United Kingdom,72726,El Paso International Airport,973,4/6/2023,12:05 PM,645,5148,ELP,4/6/2023,LHR,3:50 PM,174,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,4608,15444,11,-7,59,23063,4968
Texas,183,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1369,4/7/2023,12:05 PM,645,5148,ELP,4/7/2023,LHR,3:50 PM,147,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,3087,15444,14,-7,46,233183,10657
Texas,303,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1429,4/8/2023,12:05 PM,645,5148,ELP,4/8/2023,LHR,3:50 PM,154,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,4242,15444,15,-7,52,236303,7154
Texas,423,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1076,4/9/2023,12:05 PM,645,5148,ELP,4/9/2023,LHR,3:50 PM,153,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,98,5835,15444,10,-7,45,230423,10864
Texas,543,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1162,4/10/2023,12:05 PM,645,5148,ELP,4/10/2023,LHR,3:50 PM,156,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,101,4863,15444,11,-7,44,233543,5236
Texas,663,Heathrow Airport,United Kingdom,72726,El Paso International Airport,984,4/11/2023,12:05 PM,645,5148,ELP,4/11/2023,LHR,3:50 PM,158,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,94,5278,15444,14,-7,50,236663,3244
Texas,783,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1041,4/12/2023,12:05 PM,645,5148,ELP,4/12/2023,LHR,3:50 PM,146,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,96,4260,15444,9,-7,41,230783,4321
Texas,903,Heathrow Airport,United Kingdom,72726,El Paso International Airport,692,4/13/2023,12:05 PM,645,5148,ELP,4/13/2023,LHR,3:50 PM,166,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,3359,15444,15,-7,64,233903,9662
Texas,1023,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1057,4/14/2023,12:05 PM,645,5148,ELP,4/14/2023,LHR,3:50 PM,146,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,85,4919,15444,8,-7,53,2361023,12132
Texas,1143,Heathrow Airport,United Kingdom,72726,El Paso International Airport,980,4/15/2023,12:05 PM,645,5148,ELP,4/15/2023,LHR,3:50 PM,182,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,5648,15444,14,-7,64,2301143,9217
Texas,1263,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1264,4/16/2023,12:05 PM,645,5148,ELP,4/16/2023,LHR,3:50 PM,147,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,4901,15444,14,-7,40,2331263,5067
Texas,1383,Heathrow Airport,United Kingdom,72726,El Paso International Airport,821,4/17/2023,12:05 PM,645,5148,ELP,4/17/2023,LHR,3:50 PM,147,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,88,4947,15444,12,-7,47,2361383,8051
Texas,1503,Heathrow Airport,United Kingdom,72726,El Paso International Airport,917,4/18/2023,12:05 PM,645,5148,ELP,4/18/2023,LHR,3:50 PM,156,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,95,6021,15444,10,-7,51,2301503,8278
Texas,1623,Heathrow Airport,United Kingdom,72726,El Paso International Airport,985,4/19/2023,12:05 PM,645,5148,ELP,4/19/2023,LHR,3:50 PM,171,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,103,3080,15444,8,-7,60,2331623,12212
Texas,1743,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1240,4/20/2023,12:05 PM,645,5148,ELP,4/20/2023,LHR,3:50 PM,156,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,97,4148,15444,14,-7,45,2361743,9792
Texas,1863,Heathrow Airport,United Kingdom,72726,El Paso International Airport,835,4/21/2023,12:05 PM,645,5148,ELP,4/21/2023,LHR,3:50 PM,153,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,103,4163,15444,9,-7,41,2301863,11755
Texas,1983,Heathrow Airport,United Kingdom,72726,El Paso International Airport,847,4/22/2023,12:05 PM,645,5148,ELP,4/22/2023,LHR,3:50 PM,171,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,101,4504,15444,12,-7,58,2331983,5813
Texas,2103,Heathrow Airport,United Kingdom,72726,El Paso International Airport,693,4/23/2023,12:05 PM,645,5148,ELP,4/23/2023,LHR,3:50 PM,146,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,3499,15444,9,-7,50,2362103,10451
Texas,2223,Heathrow Airport,United Kingdom,72726,El Paso International Airport,955,4/24/2023,12:05 PM,645,5148,ELP,4/24/2023,LHR,3:50 PM,176,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,103,4801,15444,14,-7,59,2302223,6836
Texas,2343,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1347,4/25/2023,12:05 PM,645,5148,ELP,4/25/2023,LHR,3:50 PM,151,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,4442,15444,15,-7,43,2332343,11688
Texas,2463,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1065,4/26/2023,12:05 PM,645,5148,ELP,4/26/2023,LHR,3:50 PM,139,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,85,4252,15444,14,-7,40,2362463,5377
Texas,2583,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1297,4/27/2023,12:05 PM,645,5148,ELP,4/27/2023,LHR,3:50 PM,177,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,99,5639,15444,15,-7,63,2302583,9597
Texas,2703,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1065,4/28/2023,12:05 PM,645,5148,ELP,4/28/2023,LHR,3:50 PM,151,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,3308,15444,12,-7,52,2332703,9568
Texas,2823,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1204,4/29/2023,12:05 PM,645,5148,ELP,4/29/2023,LHR,3:50 PM,148,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,93,3264,15444,10,-7,45,2362823,4891
Texas,2943,Heathrow Airport,United Kingdom,72726,El Paso International Airport,935,4/30/2023,12:05 PM,645,5148,ELP,4/30/2023,LHR,3:50 PM,158,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,101,3782,15444,13,-7,44,2302943,11055
Texas,3063,Heathrow Airport,United Kingdom,72726,El Paso International Airport,823,5/1/2023,12:05 PM,645,5148,ELP,5/1/2023,LHR,3:50 PM,146,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,92,4596,15444,13,-7,41,2333063,5260
Texas,3183,Heathrow Airport,United Kingdom,72726,El Paso International Airport,979,5/2/2023,12:05 PM,645,5148,ELP,5/2/2023,LHR,3:50 PM,167,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,96,5343,15444,10,-7,61,2363183,5098
Texas,3303,Heathrow Airport,United Kingdom,72726,El Paso International Airport,1009,5/3/2023,12:05 PM,645,5148,ELP,5/3/2023,LHR,3:50 PM,168,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,104,3346,15444,10,-7,54,2303303,9030
Texas,3423,Heathrow Airport,United Kingdom,72726,El Paso International Airport,687,5/4/2023,12:05 PM,645,5148,ELP,5/4/2023,LHR,3:50 PM,173,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,96,4537,15444,13,-7,64,2333423,9743
Texas,3543,Heathrow Airport,United Kingdom,72726,El Paso International Airport,677,5/5/2023,12:05 PM,645,5148,ELP,5/5/2023,LHR,3:50 PM,137,London,England,5,FALSE,El Paso,United States,3.5,FALSE,International,13,TRUE,87,4831,15444,8,-7,42,2363543,8478
Nevada,52,El Paso International Airport,Texas,17071,Harry Reid International Airport,362,4/6/2023,3:00 PM,97,582,LAS,4/6/2023,ELP,3:37 PM,152,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,89,661,1164,14,-1,49,23752,2801
Nevada,172,El Paso International Airport,Texas,17071,Harry Reid International Airport,159,4/7/2023,3:00 PM,97,582,LAS,4/7/2023,ELP,3:37 PM,148,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,92,1173,1164,12,-1,44,231172,1761
Nevada,292,El Paso International Airport,Texas,17071,Harry Reid International Airport,207,4/8/2023,3:00 PM,97,582,LAS,4/8/2023,ELP,3:37 PM,141,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,87,1185,1164,11,-1,43,234292,1678
Nevada,412,El Paso International Airport,Texas,17071,Harry Reid International Airport,496,4/9/2023,3:00 PM,97,582,LAS,4/9/2023,ELP,3:37 PM,164,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,103,1167,1164,9,-1,52,237412,1404
Nevada,532,El Paso International Airport,Texas,17071,Harry Reid International Airport,325,4/10/2023,3:00 PM,97,582,LAS,4/10/2023,ELP,3:37 PM,153,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,90,694,1164,13,-1,50,231532,2502
Nevada,652,El Paso International Airport,Texas,17071,Harry Reid International Airport,160,4/11/2023,3:00 PM,97,582,LAS,4/11/2023,ELP,3:37 PM,175,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,103,1056,1164,13,-1,59,234652,3328
Nevada,772,El Paso International Airport,Texas,17071,Harry Reid International Airport,428,4/12/2023,3:00 PM,97,582,LAS,4/12/2023,ELP,3:37 PM,176,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,103,664,1164,15,-1,58,237772,2171
Nevada,892,El Paso International Airport,Texas,17071,Harry Reid International Airport,250,4/13/2023,3:00 PM,97,582,LAS,4/13/2023,ELP,3:37 PM,139,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,88,992,1164,9,-1,42,231892,2609
Nevada,1012,El Paso International Airport,Texas,17071,Harry Reid International Airport,317,4/14/2023,3:00 PM,97,582,LAS,4/14/2023,ELP,3:37 PM,157,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,89,762,1164,11,-1,57,2341012,1614
Nevada,1132,El Paso International Airport,Texas,17071,Harry Reid International Airport,136,4/15/2023,3:00 PM,97,582,LAS,4/15/2023,ELP,3:37 PM,169,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,94,897,1164,12,-1,63,2371132,2935
Nevada,1252,El Paso International Airport,Texas,17071,Harry Reid International Airport,199,4/16/2023,3:00 PM,97,582,LAS,4/16/2023,ELP,3:37 PM,159,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,91,893,1164,8,-1,60,2311252,1910
Nevada,1372,El Paso International Airport,Texas,17071,Harry Reid International Airport,165,4/17/2023,3:00 PM,97,582,LAS,4/17/2023,ELP,3:37 PM,144,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,93,735,1164,10,-1,41,2341372,2822
Nevada,1492,El Paso International Airport,Texas,17071,Harry Reid International Airport,499,4/18/2023,3:00 PM,97,582,LAS,4/18/2023,ELP,3:37 PM,150,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,86,1178,1164,12,-1,52,2371492,3474
Nevada,1612,El Paso International Airport,Texas,17071,Harry Reid International Airport,256,4/19/2023,3:00 PM,97,582,LAS,4/19/2023,ELP,3:37 PM,141,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,90,1043,1164,8,-1,43,2311612,2781
Nevada,1732,El Paso International Airport,Texas,17071,Harry Reid International Airport,369,4/20/2023,3:00 PM,97,582,LAS,4/20/2023,ELP,3:37 PM,172,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,93,1020,1164,15,-1,64,2341732,2471
Nevada,1852,El Paso International Airport,Texas,17071,Harry Reid International Airport,531,4/21/2023,3:00 PM,97,582,LAS,4/21/2023,ELP,3:37 PM,162,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,89,771,1164,11,-1,62,2371852,2729
Nevada,1972,El Paso International Airport,Texas,17071,Harry Reid International Airport,334,4/22/2023,3:00 PM,97,582,LAS,4/22/2023,ELP,3:37 PM,141,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,87,1187,1164,9,-1,45,2311972,1991
Nevada,2092,El Paso International Airport,Texas,17071,Harry Reid International Airport,411,4/23/2023,3:00 PM,97,582,LAS,4/23/2023,ELP,3:37 PM,171,El Paso,United States,3.5,FALSE,Las Vegas,United States,3.5,TRUE,Domestic,0,FALSE,98,1138,1164,11,-1,62,2342092,3083
